,Unnamed: 0,result,champion,d,f,mainRune,minorRune,kill,death,assist,player
895,895,Defeat,Kai'Sa,Flash,Heal,Hail of Blades,Precision,1.0,3.0,4.0,0.0
896,896,Victory,Kai'Sa,Flash,Heal,Hail of Blades,Precision,12.0,3.0,7.0,0.0
897,897,Defeat,Samira,Flash,Heal,Conqueror,Domination,6.0,6.0,5.0,0.0
898,898,Defeat,Olaf,Ghost,Smite,Conqueror,Inspiration,10.0,7.0,10.0,0.0
899,899,Victory,Xayah,Flash,Cleanse,Lethal Tempo,Inspiration,18.0,6.0,11.0,0.0
900,900,Defeat,Aphelios,Flash,Heal,Conqueror,Domination,0.0,4.0,4.0,0.0
901,901,Victory,Kai'Sa,Flash,Heal,Hail of Blades,Precision,7.0,0.0,7.0,0.0
902,902,Defeat,Kai'Sa,Flash,Heal,Hail of Blades,Precision,2.0,3.0,1.0,0.0
903,903,Victory,Aphelios,Flash,Heal,Conqueror,Domination,8.0,3.0,10.0,0.0
904,904,Victory,Vayne,Flash,Heal,Press the Attack,Domination,5.0,8.0,11.0,0.0
905,905,Victory,Kalista,Flash,Heal,Hail of Blades,Precision,4.0,0.0,7.0,0.0
906,906,Defeat,Samira,Flash,Cleanse,Conqueror,Domination,4.0,6.0,1.0,0.0
907,907,Victory,Pantheon,Flash,Ignite,Conqueror,Inspiration,3.0,4.0,19.0,0.0
908,908,Victory,Kai'Sa,Flash,Heal,Hail of Blades,Precision,7.0,2.0,3.0,0.0
909,909,Victory,Xayah,Flash,Heal,Lethal Tempo,Inspiration,5.0,0.0,5.0,0.0
910,910,Defeat,Kai'Sa,Flash,Heal,Hail of Blades,Precision,1.0,2.0,0.0,0.0
911,911,Victory,Renekton,Flash,Teleport,Conqueror,Resolve,5.0,2.0,15.0,0.0
912,912,Defeat,Kai'Sa,Flash,Cleanse,Hail of Blades,Precision,0.0,2.0,0.0,0.0
913,913,Victory,Kai'Sa,Flash,Heal,Hail of Blades,Precision,11.0,6.0,10.0,0.0
914,914,Defeat,Jhin,Flash,Heal,Dark Harvest,Precision,1.0,3.0,1.0,0.0
915,915,Defeat,Kai'Sa,Flash,Heal,Hail of Blades,Precision,3.0,5.0,3.0,0.0
916,916,Victory,Kai'Sa,Flash,Heal,Hail of Blades,Precision,14.0,2.0,6.0,0.0
917,917,Defeat,Vayne,Flash,Heal,Press the Attack,Domination,9.0,3.0,5.0,0.0
918,918,Defeat,Samira,Flash,Heal,Conqueror,Domination,7.0,8.0,8.0,0.0
919,919,Victory,Kai'Sa,Flash,Heal,Hail of Blades,Precision,14.0,1.0,13.0,0.0
920,920,Defeat,Vayne,Flash,Heal,Press the Attack,Domination,6.0,8.0,6.0,0.0
921,921,Victory,Samira,Flash,Heal,Conqueror,Domination,14.0,4.0,8.0,0.0
922,922,Victory,Samira,Flash,Heal,Conqueror,Domination,10.0,3.0,9.0,0.0
923,923,Victory,Kai'Sa,Flash,Heal,Hail of Blades,Precision,18.0,2.0,10.0,0.0
924,924,Defeat,Kai'Sa,Flash,Cleanse,Hail of Blades,Precision,8.0,4.0,5.0,0.0
925,925,Defeat,Kai'Sa,Flash,Heal,Hail of Blades,Precision,16.0,5.0,4.0,0.0
926,926,Defeat,Aphelios,Flash,Heal,Conqueror,Domination,1.0,2.0,1.0,0.0
927,927,Defeat,Lucian,Flash,Cleanse,Press the Attack,Inspiration,2.0,8.0,1.0,0.0
928,928,Defeat,Aphelios,Flash,Cleanse,Conqueror,Domination,4.0,10.0,2.0,0.0
929,929,Defeat,Ekko,Flash,Teleport,Electrocute,Inspiration,3.0,4.0,1.0,0.0
930,930,Defeat,Jhin,Flash,Heal,Fleet Footwork,Inspiration,0.0,2.0,1.0,0.0
931,931,Defeat,Kai'Sa,Flash,Cleanse,Hail of Blades,Precision,11.0,5.0,6.0,0.0
932,932,Defeat,Vayne,Flash,Cleanse,Press the Attack,Domination,6.0,5.0,3.0,0.0
933,933,Victory,Aphelios,Flash,Heal,Conqueror,Domination,3.0,2.0,13.0,0.0
934,934,Defeat,Ekko,Flash,Smite,Dark Harvest,Sorcery,1.0,3.0,2.0,0.0
935,935,Defeat,Kai'Sa,Flash,Cleanse,Hail of Blades,Precision,4.0,6.0,0.0,0.0
936,936,Victory,Aphelios,Flash,Heal,Conqueror,Domination,2.0,1.0,7.0,0.0
937,937,Victory,Kai'Sa,Flash,Heal,Hail of Blades,Precision,0.0,3.0,1.0,0.0
938,938,Defeat,Kai'Sa,Flash,Heal,Conqueror,Domination,7.0,3.0,4.0,0.0
939,939,Remake,Samira,Flash,Heal,Conqueror,Domination,0.0,1.0,0.0,0.0
940,940,Victory,Kai'Sa,Flash,Cleanse,Hail of Blades,Precision,6.0,3.0,8.0,0.0
941,941,Victory,Kai'Sa,Flash,Heal,Hail of Blades,Precision,4.0,0.0,2.0,0.0
942,942,Victory,Miss Fortune,Flash,Cleanse,Press the Attack,Domination,2.0,2.0,8.0,0.0
943,943,Defeat,Kai'Sa,Flash,Heal,Hail of Blades,Precision,8.0,7.0,4.0,0.0
944,944,Victory,Kai'Sa,Flash,Heal,Hail of Blades,Precision,10.0,2.0,9.0,0.0
945,945,Defeat,Kai'Sa,Flash,Cleanse,Hail of Blades,Inspiration,2.0,4.0,2.0,0.0
946,946,Defeat,Aphelios,Flash,Heal,Conqueror,Domination,3.0,3.0,1.0,0.0
947,947,Victory,Samira,Flash,Heal,Conqueror,Domination,8.0,2.0,7.0,0.0
948,948,Defeat,Jhin,Flash,Heal,Fleet Footwork,Inspiration,1.0,4.0,3.0,0.0
949,949,Victory,Jhin,Flash,Heal,Fleet Footwork,Inspiration,13.0,3.0,10.0,0.0
950,950,Defeat,Kai'Sa,Flash,Heal,Hail of Blades,Precision,2.0,2.0,1.0,0.0
951,951,Defeat,Kai'Sa,Flash,Heal,Hail of Blades,Precision,2.0,1.0,0.0,0.0
952,952,Victory,Kai'Sa,Flash,Cleanse,Hail of Blades,Precision,7.0,3.0,5.0,0.0
953,953,Victory,Kai'Sa,Flash,Cleanse,Hail of Blades,Precision,9.0,1.0,10.0,0.0
954,954,Victory,Jhin,Flash,Heal,Fleet Footwork,Inspiration,18.0,3.0,8.0,0.0
955,955,Victory,Kai'Sa,Flash,Cleanse,Hail of Blades,Precision,3.0,2.0,3.0,0.0
956,956,Defeat,Samira,Flash,Cleanse,Conqueror,Domination,14.0,4.0,6.0,0.0
957,957,Victory,Miss Fortune,Flash,Cleanse,Press the Attack,Domination,7.0,2.0,3.0,0.0
958,958,Victory,Kai'Sa,Flash,Heal,Hail of Blades,Precision,5.0,3.0,9.0,0.0
959,959,Defeat,Aphelios,Flash,Heal,Lethal Tempo,Domination,0.0,8.0,3.0,0.0
960,960,Victory,Kai'Sa,Flash,Heal,Hail of Blades,Precision,4.0,0.0,5.0,0.0
961,961,Defeat,Kai'Sa,Flash,Heal,Hail of Blades,Precision,1.0,8.0,4.0,0.0
962,962,Defeat,Tristana,Flash,Heal,Press the Attack,Domination,3.0,6.0,3.0,0.0
963,963,Victory,Kai'Sa,Flash,Heal,Hail of Blades,Precision,6.0,0.0,3.0,0.0
964,964,Defeat,Taliyah,Flash,Smite,Dark Harvest,Sorcery,10.0,3.0,3.0,0.0
965,965,Defeat,Samira,Flash,Heal,Conqueror,Domination,3.0,5.0,3.0,0.0
966,966,Defeat,Kai'Sa,Flash,Heal,Hail of Blades,Precision,18.0,5.0,19.0,0.0
967,967,Defeat,Syndra,Flash,Teleport,Phase Rush,Inspiration,6.0,6.0,4.0,0.0
968,968,Victory,Kai'Sa,Flash,Heal,Hail of Blades,Precision,7.0,1.0,4.0,0.0
969,969,Victory,Kai'Sa,Flash,Heal,Hail of Blades,Precision,6.0,0.0,10.0,0.0
970,970,Victory,Kai'Sa,Flash,Heal,Hail of Blades,Precision,5.0,0.0,5.0,0.0
971,971,Victory,Kai'Sa,Flash,Heal,Hail of Blades,Precision,7.0,2.0,9.0,0.0
972,972,Defeat,Kai'Sa,Flash,Heal,Hail of Blades,Precision,5.0,2.0,2.0,0.0
973,973,Victory,Lucian,Flash,Ignite,Press the Attack,Inspiration,6.0,2.0,5.0,0.0
974,974,Defeat,Kai'Sa,Flash,Heal,Hail of Blades,Precision,3.0,5.0,4.0,0.0
975,975,Victory,Kai'Sa,Flash,Heal,Hail of Blades,Precision,13.0,1.0,7.0,0.0
976,976,Victory,Kai'Sa,Flash,Heal,Hail of Blades,Precision,12.0,3.0,4.0,0.0
977,977,Defeat,Aphelios,Flash,Heal,Lethal Tempo,Domination,3.0,4.0,2.0,0.0
978,978,Defeat,Jhin,Flash,Heal,Fleet Footwork,Inspiration,6.0,3.0,6.0,0.0
979,979,Defeat,Vayne,Flash,Heal,Press the Attack,Domination,1.0,4.0,0.0,0.0
980,980,Victory,Kai'Sa,Flash,Heal,Hail of Blades,Precision,8.0,3.0,5.0,0.0
981,981,Victory,Kai'Sa,Flash,Heal,Hail of Blades,Precision,6.0,2.0,7.0,0.0
982,982,Victory,Kai'Sa,Flash,Heal,Hail of Blades,Precision,11.0,3.0,4.0,0.0
983,983,Defeat,Vayne,Flash,Heal,Press the Attack,Domination,3.0,5.0,1.0,0.0
984,984,Victory,Kai'Sa,Flash,Cleanse,Hail of Blades,Precision,9.0,4.0,7.0,0.0
985,985,Defeat,Aphelios,Flash,Heal,Lethal Tempo,Domination,4.0,4.0,2.0,0.0
986,986,Defeat,Jhin,Flash,Heal,Fleet Footwork,Inspiration,21.0,8.0,6.0,0.0
987,987,Defeat,Samira,Flash,Heal,Conqueror,Domination,4.0,5.0,1.0,0.0
988,988,Defeat,Jhin,Flash,Heal,Fleet Footwork,Inspiration,6.0,8.0,11.0,0.0
989,989,Defeat,Aphelios,Flash,Heal,Conqueror,Domination,6.0,4.0,9.0,0.0
990,990,Victory,Aphelios,Flash,Heal,Conqueror,Domination,5.0,1.0,11.0,0.0
991,991,Defeat,Aphelios,Flash,Heal,Lethal Tempo,Domination,2.0,5.0,2.0,0.0
992,992,Victory,Aphelios,Flash,Cleanse,Conqueror,Domination,5.0,3.0,5.0,0.0
993,993,Victory,Samira,Flash,Heal,Conqueror,Domination,4.0,1.0,6.0,0.0
994,994,Defeat,Aphelios,Flash,Heal,Conqueror,Domination,0.0,5.0,0.0,0.0
995,995,Defeat,Jhin,Flash,Cleanse,Fleet Footwork,Inspiration,4.0,4.0,6.0,0.0
996,996,Defeat,Samira,Flash,Heal,Conqueror,Domination,0.0,6.0,1.0,0.0
997,997,Victory,Samira,Flash,Heal,Conqueror,Domination,8.0,7.0,9.0,0.0
998,998,Victory,Jhin,Flash,Heal,Fleet Footwork,Inspiration,9.0,1.0,6.0,0.0
999,999,Victory,Vayne,Flash,Heal,Press the Attack,Domination,14.0,4.0,15.0,0.0
1000,1000,Victory,Taliyah,Flash,Smite,Dark Harvest,Sorcery,5.0,0.0,5.0,0.0
1001,1001,Defeat,Jhin,Flash,Heal,Fleet Footwork,Inspiration,4.0,3.0,2.0,0.0
1002,1002,Victory,Jhin,Flash,Heal,Fleet Footwork,Inspiration,6.0,1.0,4.0,0.0
1003,1003,Defeat,Vayne,Flash,Heal,Press the Attack,Domination,0.0,1.0,0.0,0.0
1004,1004,Defeat,Samira,Flash,Cleanse,Conqueror,Domination,1.0,5.0,4.0,0.0
1005,1005,Victory,Jhin,Flash,Heal,Fleet Footwork,Inspiration,9.0,0.0,13.0,0.0
1006,1006,Victory,Aphelios,Flash,Heal,Lethal Tempo,Domination,10.0,5.0,9.0,0.0
1007,1007,Victory,Kai'Sa,Flash,Heal,Hail of Blades,Precision,8.0,0.0,5.0,0.0
1008,1008,Victory,Samira,Flash,Heal,Conqueror,Domination,8.0,0.0,4.0,0.0
1009,1009,Victory,Samira,Flash,Heal,Conqueror,Domination,3.0,0.0,1.0,0.0
1010,1010,Defeat,Kai'Sa,Flash,Cleanse,Hail of Blades,Precision,3.0,0.0,1.0,0.0
1011,1011,Victory,Samira,Flash,Heal,Conqueror,Domination,8.0,0.0,2.0,0.0
1012,1012,Victory,Alistar,Flash,Ignite,Aftershock,Inspiration,3.0,4.0,16.0,0.0
1013,1013,Defeat,Lucian,Flash,Ignite,Press the Attack,Inspiration,2.0,6.0,2.0,0.0
1014,1014,Defeat,Aphelios,Flash,Heal,Lethal Tempo,Domination,5.0,4.0,12.0,0.0
1015,1015,Victory,Taliyah,Flash,Smite,Dark Harvest,Sorcery,12.0,3.0,10.0,0.0
1016,1016,Defeat,Miss Fortune,Flash,Heal,Press the Attack,Inspiration,5.0,2.0,3.0,0.0
1017,1017,Defeat,Samira,Flash,Heal,Conqueror,Domination,7.0,7.0,5.0,0.0
1018,1018,Defeat,Yone,Flash,Exhaust,Conqueror,Domination,5.0,7.0,4.0,0.0
1019,1019,Victory,Syndra,Flash,Teleport,Phase Rush,Inspiration,2.0,3.0,13.0,0.0
1020,1020,Defeat,Kai'Sa,Flash,Heal,Hail of Blades,Precision,5.0,3.0,4.0,0.0
1021,1021,Victory,Yone,Flash,Ignite,Conqueror,Domination,4.0,2.0,4.0,0.0
1022,1022,Defeat,Jhin,Flash,Heal,Fleet Footwork,Inspiration,12.0,4.0,9.0,0.0
1023,1023,Victory,Jhin,Flash,Heal,Fleet Footwork,Inspiration,7.0,7.0,13.0,0.0
1024,1024,Defeat,Jhin,Flash,Heal,Fleet Footwork,Inspiration,0.0,5.0,3.0,0.0
1025,1025,Defeat,Kai'Sa,Flash,Heal,Hail of Blades,Precision,3.0,5.0,0.0,0.0
1026,1026,Victory,Kai'Sa,Flash,Heal,Hail of Blades,Precision,3.0,0.0,1.0,0.0
1027,1027,Defeat,Aphelios,Flash,Heal,Lethal Tempo,Domination,4.0,6.0,1.0,0.0
1028,1028,Victory,Samira,Flash,Heal,Conqueror,Domination,9.0,2.0,7.0,0.0
1029,1029,Victory,Samira,Flash,Heal,Conqueror,Domination,6.0,3.0,7.0,0.0
1030,1030,Defeat,Syndra,Flash,Teleport,Phase Rush,Inspiration,1.0,6.0,9.0,0.0
1031,1031,Defeat,Lucian,Flash,Ignite,Press the Attack,Inspiration,3.0,7.0,1.0,0.0
1032,1032,Victory,Lucian,Flash,Cleanse,Press the Attack,Inspiration,6.0,1.0,3.0,0.0
1033,1033,Defeat,Jhin,Flash,Cleanse,Fleet Footwork,Inspiration,9.0,6.0,6.0,0.0
1034,1034,Defeat,Vayne,Flash,Heal,Press the Attack,Domination,5.0,5.0,3.0,0.0
1035,1035,Defeat,Kai'Sa,Flash,Heal,Hail of Blades,Precision,9.0,9.0,1.0,0.0
1036,1036,Victory,Alistar,Flash,Ignite,Aftershock,Inspiration,4.0,4.0,13.0,0.0
1037,1037,Defeat,Jhin,Flash,Heal,Fleet Footwork,Inspiration,6.0,7.0,4.0,0.0
1038,1038,Victory,Kai'Sa,Flash,Heal,Hail of Blades,Precision,6.0,0.0,2.0,0.0
1039,1039,Victory,Syndra,Flash,Teleport,Phase Rush,Inspiration,11.0,1.0,10.0,0.0
1040,1040,Defeat,Thresh,Flash,Ignite,Aftershock,Inspiration,2.0,5.0,3.0,0.0
1041,1041,Defeat,Samira,Flash,Heal,Conqueror,Domination,3.0,6.0,6.0,0.0
1042,1042,Victory,Samira,Flash,Heal,Conqueror,Domination,11.0,4.0,4.0,0.0
1043,1043,Victory,Jhin,Flash,Heal,Fleet Footwork,Inspiration,4.0,0.0,3.0,0.0
1044,1044,Victory,Samira,Flash,Heal,Conqueror,Domination,12.0,2.0,8.0,0.0
1045,1045,Victory,Miss Fortune,Flash,Heal,Conqueror,Inspiration,1.0,1.0,1.0,0.0
1046,1046,Defeat,Samira,Flash,Heal,Conqueror,Domination,5.0,3.0,9.0,0.0
1047,1047,Victory,Samira,Flash,Heal,Conqueror,Domination,22.0,1.0,5.0,0.0
1048,1048,Victory,Aphelios,Flash,Heal,Lethal Tempo,Domination,12.0,3.0,3.0,0.0
1049,1049,Defeat,Aphelios,Flash,Heal,Lethal Tempo,Domination,10.0,9.0,10.0,0.0
1050,1050,Defeat,Jhin,Flash,Heal,Fleet Footwork,Inspiration,1.0,3.0,1.0,0.0
1051,1051,Victory,Vayne,Flash,Cleanse,Press the Attack,Domination,10.0,4.0,9.0,0.0
1052,1052,Defeat,Vayne,Flash,Heal,Press the Attack,Domination,2.0,6.0,5.0,0.0
1053,1053,Defeat,Jhin,Flash,Heal,Fleet Footwork,Inspiration,0.0,2.0,1.0,0.0
1054,1054,Defeat,Miss Fortune,Flash,Cleanse,Press the Attack,Domination,1.0,3.0,0.0,0.0
1055,1055,Defeat,Jhin,Flash,Cleanse,Fleet Footwork,Inspiration,2.0,3.0,3.0,0.0
1056,1056,Defeat,Samira,Flash,Heal,Conqueror,Domination,6.0,4.0,4.0,0.0
1057,1057,Victory,Aphelios,Flash,Heal,Lethal Tempo,Domination,4.0,3.0,12.0,0.0
1058,1058,Defeat,Jhin,Flash,Cleanse,Fleet Footwork,Inspiration,8.0,6.0,3.0,0.0
1059,1059,Victory,Jhin,Flash,Heal,Fleet Footwork,Inspiration,3.0,2.0,3.0,0.0
1060,1060,Defeat,Aphelios,Flash,Heal,Lethal Tempo,Domination,4.0,5.0,4.0,0.0
1061,1061,Defeat,Irelia,Flash,Teleport,Conqueror,Inspiration,2.0,8.0,4.0,0.0
1062,1062,Defeat,Lillia,Flash,Smite,Dark Harvest,Sorcery,3.0,4.0,6.0,0.0
1063,1063,Victory,Aphelios,Flash,Cleanse,Lethal Tempo,Domination,7.0,1.0,5.0,0.0
1064,1064,Defeat,Rakan,Flash,Ignite,Guardian,Domination,1.0,5.0,15.0,0.0
1065,1065,Victory,Jhin,Flash,Cleanse,Fleet Footwork,Inspiration,18.0,3.0,14.0,0.0
1066,1066,Victory,Aphelios,Flash,Heal,Lethal Tempo,Domination,6.0,2.0,7.0,0.0
1067,1067,Defeat,Samira,Flash,Heal,Conqueror,Domination,3.0,9.0,6.0,0.0
1068,1068,Defeat,Aatrox,Flash,Teleport,Conqueror,Resolve,4.0,6.0,1.0,0.0
1069,1069,Victory,Vayne,Flash,Heal,Press the Attack,Domination,12.0,0.0,4.0,0.0
1070,1070,Defeat,Jhin,Flash,Cleanse,Fleet Footwork,Inspiration,12.0,5.0,9.0,0.0
1071,1071,Victory,Aphelios,Flash,Cleanse,Lethal Tempo,Domination,7.0,3.0,8.0,0.0
1072,1072,Defeat,Graves,Flash,Smite,Phase Rush,Precision,3.0,6.0,0.0,0.0
1073,1073,Defeat,Vayne,Flash,Heal,Press the Attack,Domination,5.0,5.0,4.0,0.0
1074,1074,Victory,Vayne,Flash,Heal,Press the Attack,Domination,17.0,6.0,6.0,0.0
1075,1075,Defeat,Aphelios,Flash,Heal,Conqueror,Domination,0.0,8.0,3.0,0.0
1076,1076,Defeat,Aphelios,Flash,Heal,Conqueror,Domination,1.0,11.0,2.0,0.0
1077,1077,Defeat,Jhin,Flash,Heal,Dark Harvest,Inspiration,14.0,6.0,4.0,0.0
1078,1078,Defeat,Samira,Flash,Heal,Conqueror,Domination,2.0,5.0,3.0,0.0
1079,1079,Defeat,Aphelios,Flash,Heal,Conqueror,Domination,6.0,8.0,4.0,0.0
1080,1080,Victory,Xayah,Flash,Cleanse,Lethal Tempo,Domination,8.0,3.0,6.0,0.0
1081,1081,Defeat,Kai'Sa,Flash,Heal,Arcane Comet,Domination,12.0,8.0,3.0,0.0
1082,1082,Victory,Kai'Sa,Flash,Heal,Hail of Blades,Precision,9.0,2.0,10.0,0.0
1083,1083,Defeat,Vayne,Flash,Teleport,Press the Attack,Domination,2.0,5.0,4.0,0.0
1084,1084,Defeat,Jayce,Flash,Heal,Electrocute,Inspiration,1.0,5.0,1.0,0.0
1085,1085,Defeat,Lillia,Flash,Smite,Dark Harvest,Sorcery,5.0,8.0,10.0,0.0
1086,1086,Victory,Taliyah,Flash,Smite,Dark Harvest,Sorcery,6.0,4.0,14.0,0.0
1087,1087,Defeat,Quinn,Flash,Cleanse,Press the Attack,Domination,1.0,10.0,0.0,0.0
1088,1088,Defeat,Kai'Sa,Flash,Heal,Hail of Blades,Precision,9.0,7.0,10.0,0.0
1089,1089,Defeat,Kai'Sa,Flash,Heal,Hail of Blades,Precision,0.0,3.0,2.0,0.0
1090,1090,Defeat,Miss Fortune,Flash,Cleanse,Arcane Comet,Domination,6.0,7.0,4.0,0.0
1091,1091,Victory,Kai'Sa,Flash,Heal,Hail of Blades,Precision,3.0,5.0,4.0,0.0
1092,1092,Defeat,Kalista,Flash,Heal,Hail of Blades,Precision,0.0,8.0,2.0,0.0
1093,1093,Defeat,Graves,Flash,Smite,Phase Rush,Precision,2.0,6.0,5.0,0.0
1094,1094,Defeat,Jayce,Flash,Heal,Electrocute,Inspiration,3.0,7.0,12.0,0.0
1095,1095,Defeat,Jayce,Flash,Teleport,Conqueror,Inspiration,2.0,7.0,1.0,0.0
1096,1096,Victory,Miss Fortune,Flash,Heal,Press the Attack,Inspiration,11.0,7.0,10.0,0.0
1097,1097,Defeat,Ekko,Flash,Smite,Dark Harvest,Sorcery,7.0,6.0,3.0,0.0
1098,1098,Defeat,Jayce,Flash,Heal,Electrocute,Inspiration,4.0,12.0,2.0,0.0
1099,1099,Victory,Jayce,Flash,Heal,Electrocute,Inspiration,4.0,3.0,5.0,0.0
1100,1100,Defeat,Ekko,Flash,Smite,Dark Harvest,Sorcery,8.0,7.0,9.0,0.0
1101,1101,Victory,Jayce,Flash,Heal,Electrocute,Inspiration,11.0,4.0,19.0,0.0
1102,1102,Victory,Jayce,Flash,Heal,Electrocute,Inspiration,6.0,4.0,15.0,0.0
1103,1103,Defeat,Jhin,Flash,Heal,Dark Harvest,Inspiration,7.0,4.0,3.0,0.0
1104,1104,Victory,Veigar,Flash,Teleport,Arcane Comet,Inspiration,3.0,3.0,8.0,0.0
1105,1105,Defeat,Jayce,Flash,Heal,Electrocute,Inspiration,10.0,6.0,6.0,0.0
1106,1106,Defeat,Jhin,Flash,Heal,Dark Harvest,Inspiration,6.0,3.0,7.0,0.0
1107,1107,Defeat,Rakan,Flash,Ignite,Guardian,Domination,2.0,10.0,7.0,0.0
1108,1108,Victory,Leona,Flash,Ignite,Aftershock,Inspiration,0.0,4.0,14.0,0.0
1109,1109,Defeat,Jhin,Flash,Heal,Dark Harvest,Inspiration,5.0,5.0,6.0,0.0
1110,1110,Victory,Xayah,Flash,Heal,Lethal Tempo,Domination,2.0,5.0,9.0,0.0
1111,1111,Victory,Jhin,Flash,Heal,Dark Harvest,Inspiration,20.0,6.0,7.0,0.0
1112,1112,Defeat,Jhin,Flash,Heal,Dark Harvest,Inspiration,4.0,7.0,5.0,0.0
1113,1113,Victory,Jhin,Flash,Heal,Dark Harvest,Inspiration,9.0,3.0,10.0,0.0
1114,1114,Defeat,Miss Fortune,Flash,Heal,Press the Attack,Inspiration,0.0,3.0,2.0,0.0
1115,1115,Victory,Jhin,Flash,Heal,Dark Harvest,Inspiration,17.0,2.0,9.0,0.0
1116,1116,Victory,Vayne,Flash,Heal,Press the Attack,Inspiration,7.0,2.0,1.0,0.0
1117,1117,Victory,Vayne,Flash,Cleanse,Press the Attack,Domination,11.0,3.0,10.0,0.0
1118,1118,Victory,Vayne,Flash,Heal,Press the Attack,Domination,12.0,7.0,10.0,0.0
1119,1119,Defeat,Rakan,Flash,Ignite,Guardian,Domination,2.0,7.0,20.0,0.0
1120,1120,Victory,Kai'Sa,Flash,Teleport,Hail of Blades,Precision,18.0,3.0,6.0,0.0
1121,1121,Defeat,Yone,Flash,Ignite,Conqueror,Domination,1.0,9.0,1.0,0.0
1122,1122,Victory,Miss Fortune,Flash,Heal,Press the Attack,Inspiration,6.0,2.0,6.0,0.0
1123,1123,Victory,Vayne,Flash,Heal,Press the Attack,Domination,9.0,6.0,8.0,0.0
1124,1124,Defeat,Miss Fortune,Flash,Heal,Press the Attack,Inspiration,2.0,6.0,4.0,0.0
1125,1125,Defeat,Vayne,Flash,Heal,Press the Attack,Domination,1.0,6.0,2.0,0.0
1126,1126,Defeat,Miss Fortune,Flash,Heal,Press the Attack,Inspiration,4.0,10.0,5.0,0.0
1127,1127,Victory,Vayne,Flash,Heal,Press the Attack,Domination,15.0,3.0,4.0,0.0
1128,1128,Defeat,Miss Fortune,Flash,Heal,Press the Attack,Inspiration,5.0,9.0,3.0,0.0
1129,1129,Defeat,Vayne,Flash,Heal,Press the Attack,Domination,2.0,5.0,1.0,0.0
1130,1130,Defeat,Vayne,Flash,Heal,Press the Attack,Domination,2.0,5.0,3.0,0.0
1131,1131,Defeat,Yone,Flash,Exhaust,Fleet Footwork,Domination,4.0,10.0,4.0,0.0
1132,1132,Victory,Leona,Flash,Ignite,Aftershock,Inspiration,3.0,5.0,13.0,0.0
1133,1133,Victory,Vayne,Flash,Heal,Press the Attack,Domination,7.0,5.0,7.0,0.0
1134,1134,Victory,Vayne,Flash,Heal,Press the Attack,Domination,5.0,4.0,6.0,0.0
1135,1135,Defeat,Alistar,Flash,Ignite,Aftershock,Inspiration,2.0,7.0,3.0,0.0
1136,1136,Defeat,Zoe,Flash,Ignite,Electrocute,Inspiration,4.0,10.0,19.0,0.0
1137,1137,Defeat,Samira,Flash,Heal,Conqueror,Domination,1.0,2.0,3.0,0.0
1138,1138,Defeat,Aphelios,Flash,Heal,Lethal Tempo,Domination,1.0,3.0,0.0,0.0
1139,1139,Defeat,Aphelios,Flash,Cleanse,Lethal Tempo,Domination,4.0,7.0,0.0,0.0
1140,1140,Victory,Jhin,Flash,Heal,Dark Harvest,Inspiration,8.0,4.0,8.0,0.0
1141,1141,Victory,Jhin,Flash,Heal,Dark Harvest,Inspiration,14.0,5.0,9.0,0.0
1142,1142,Victory,Tristana,Flash,Heal,Hail of Blades,Inspiration,16.0,4.0,6.0,0.0
1143,1143,Victory,Ornn,Flash,Teleport,Grasp of the Undying,Inspiration,2.0,4.0,7.0,0.0
1144,1144,Defeat,Jayce,Flash,Teleport,Conqueror,Inspiration,2.0,8.0,2.0,0.0
1145,1145,Victory,Yone,Flash,Ignite,Conqueror,Domination,9.0,5.0,7.0,0.0
1146,1146,Defeat,Miss Fortune,Flash,Heal,Arcane Comet,Domination,5.0,12.0,3.0,0.0
1147,1147,Victory,Xayah,Flash,Heal,Lethal Tempo,Domination,11.0,2.0,7.0,0.0
1148,1148,Victory,Samira,Flash,Heal,Conqueror,Domination,9.0,3.0,5.0,0.0
1149,1149,Defeat,Jhin,Flash,Cleanse,Dark Harvest,Inspiration,4.0,7.0,9.0,0.0
1150,1150,Defeat,Cassiopeia,Flash,Heal,Conqueror,Domination,3.0,8.0,7.0,0.0
1151,1151,Victory,Jhin,Flash,Heal,Dark Harvest,Inspiration,7.0,0.0,3.0,0.0
1152,1152,Victory,Jhin,Flash,Cleanse,Dark Harvest,Inspiration,9.0,3.0,6.0,0.0
1153,1153,Defeat,Aphelios,Flash,Heal,Lethal Tempo,Domination,7.0,3.0,8.0,0.0
1154,1154,Defeat,Miss Fortune,Flash,Cleanse,Arcane Comet,Domination,3.0,10.0,10.0,0.0
1155,1155,Victory,Aphelios,Flash,Heal,Lethal Tempo,Domination,3.0,0.0,6.0,0.0
1156,1156,Defeat,Samira,Flash,Heal,Conqueror,Domination,6.0,9.0,12.0,0.0
1157,1157,Victory,Caitlyn,Flash,Heal,Lethal Tempo,Sorcery,5.0,6.0,6.0,0.0
1158,1158,Victory,Aphelios,Flash,Heal,Lethal Tempo,Domination,6.0,12.0,9.0,0.0
1159,1159,Victory,Aphelios,Flash,Heal,Lethal Tempo,Domination,10.0,7.0,8.0,0.0
1160,1160,Victory,Aphelios,Flash,Cleanse,Lethal Tempo,Domination,14.0,6.0,8.0,0.0
1161,1161,Victory,Miss Fortune,Flash,Heal,Arcane Comet,Domination,11.0,1.0,10.0,0.0
